Domicile,Selection Quota,Hafiz e Quran,NTS,ECAT/MCAT,FA/FSC,BA/BSC,English Marks,Offered
Bahawalpur,,No,47,0,792,0,0,Yes
Bahawalpur,,No,46,0,574,0,0,No
OPEN,,No,51,0,807,0,0,Yes
Bahawalpur,,No,0,0,721,0,0,No
Bahawalpur,,No,0,0,777,0,0,No
OPEN,,No,31,0,543,0,0,No
Bahawalpur,,No,45,0,569,0,0,No
Bahawalpur,,No,44,0,679,0,0,No
Bahawalpur,,No,42,0,600,0,0,No
Bahawalpur,,No,55,0,622,0,0,No
OPEN,,No,61,0,584,0,0,No
Bahawalpur,,No,50,0,588,0,0,No
OPEN,,No,33,0,718,0,0,No
OPEN,,No,0,0,942,0,0,No
Bahawalpur,,No,43,0,607,0,0,No
OPEN,,Yes,48,0,815,0,0,Yes
Bahawalpur,,No,57,0,711,0,0,No
OPEN,,No,52,0,536,0,0,No
Bahawalpur,,No,56,0,661,0,0,No
Bahawalpur,,No,71,0,798,0,0,No
Bahawalpur,,No,40,0,799,0,0,Yes
Bahawalpur,,No,46,27,609,0,0,No
OPEN,,No,45,0,686,0,0,No
Bahawalpur,,Yes,53,0,606,0,0,No
Bahawalpur,,Yes,49,0,663,0,0,No
Bahawalpur,,No,59,0,867,0,0,Yes
Bahawalpur,,No,52,0,660,0,0,No
OPEN,,,57,0,709,0,0,No
Bahawalpur,,No,48,0,486,0,0,No
Bahawalpur,,No,44,13,805,0,0,Yes
Bahawalpur,,No,44,0,590,0,0,No
Bahawalpur,,No,48,0,590,0,0,No
Bahawalpur,,No,61,0,860,0,,Yes
Bahawalpur,,No,51,0,863,0,,Yes
Bahawalpur,,No,60,0,925,0,,Yes
OPEN,,No,68,0,844,0,,Yes
Bahawalpur,,No,76,0,825,0,,Yes
