Domicile,Selection Quota,Hafiz e Quran,NTS,ECAT/MCAT,FA/FSC,BA/BSC,English Marks,Offered
1,,,41,,645,,,0
1,,,50,,830,,,1
1,,,0,,674,,,0
1,,,55,,639,,,0
1,,,61,,691,,,0
1,,,40,,648,,,0
1,,,50,,830,,,1
0,,,46,,710,,,0
1,,,49,,573,,,0
1,,,42,,669,,,0
0,,,45,,826,,,1
1,,,55,,640,,,0
0,,,65,,545,,,0
1,,,56,,824,,,1
0,,,42,,692,,,0
1,,,52,,686,,,0
1,,,50,,578,,,0
0,,,57,,848,,,1
1,,,49,,720,,,0
0,,,40,,651,,,0
1,,,50,,802,,,1
1,,,45,,650,,,0
1,,,54,,698,,,0
1,,,59,,890,,,1
0,,,56,,951,,,1
1,,,50,,652,,,0
1,,,50,,626,,,0
0,,,1,,712,,,0
0,,,45,,592,,,0
1,,,35,,602,,,0
0,,,0,,771,,,0
0,,,53,,769,,,0
1,,,0,,607,,,0
0,,,50,,513,,,0
0,,,53,,727,,,0
1,,,47,,624,,,0
1,,,0,,669,,,0
1,,,53,,749,,,0
0,,,47,,779,,,0
1,,,44,,730,,,0
1,,,62,,536,,,0
1,,,51,,706,,,0
1,,,46,,672,,,0
1,,,57,,968,,,1
0,,,59,,788,,,1
1,,,50,,715,,,0
1,,,43,,571,,,0
1,,,51,,536,,,0
1,,,41,,612,,,0
1,,,46,,634,,,0
0,,,52,,714,,,0
1,,,52,,757,,,1
1,,,49,,683,,,0
1,,,45,,621,,,0
1,,,49,,626,,,0
1,,,50,,481,,,0
1,,,50,,730,,,0
1,,,43,,480,,,0
1,,,50,,595,,,0
1,,,49,,663,,,0
0,,,66,,730,,,0
1,,,41,,759,,,0
1,,,47,,591,,,0
1,,,55,,744,,,0
0,,,65,,660,,,0
0,,,47,,700,,,0
1,,,46,,683,,,0
1,,,50,,583,,,0
1,,,44,,535,,,0
1,,,60,,602,,,0
1,,,40,,754,,,0
0,,,40,,528,,,0
1,,,55,,634,,,0
0,,,48,,574,,,0
1,,,61,,644,,,0
1,,,50,,580,,,0
1,,,0,,619,,,0
1,,,49,,704,,,0
1,,,38,,710,,,0
1,,,53,,560,,,0
1,,,50,,581,,,0
0,,,58,,844,,,1
1,,,50,,689,,,0
1,,,0,,663,,,0
1,,,44,,791,,,1
0,,,40,,722,,,0
0,,,55,,752,,,0
1,,,46,,503,,,0
1,,,46,,616,,,0
0,,,0,,680,,,0
1,,,54,,675,,,0
0,,,0,,699,,,0
1,,,48,,668,,,0
1,,,0,,667,,,0
1,,,44,,623,,,0
0,,,50,,794,,,1
1,,,47,,578,,,0
1,,,48,,611,,,0
0,,,0,,609,,,0
1,,,31,,666,,,0
1,,,47,,726,,,0
1,,,0,,583,,,0
1,,,0,,666,,,0
0,,,55,,771,,,1
1,,,50,,727,,,0
1,,,50,,631,,,0
1,,,52,,765,,,1
1,,,50,,632,,,0
1,,,70,,975,,,0
0,,,38,,706,,,0
0,,,48,,721,,,0
1,,,65,,765,,,1
0,,,0,,830,,,0
0,,,0,,674,,,0
0,,,40,,819,,,0
1,,,55,,636,,,0
0,,,0,,596,,,0
1,,,47,,625,,,0
1,,,64,,605,,,0
0,,,29,,608,,,0
1,,,44,,600,,,0
1,,,46,,632,,,0
1,,,50,,659,,,0
0,,,54,,680,,,0
1,,,49,,753,,,0
1,,,48,,724,,,0
