1`(237,835,66,"BWP","No")++
1`(239,530,55,"BWP","No")++
1`(240,691,33,"OPEN","No")++
1`(241,854,62,"OPEN","No")++
1`(242,694,49,"BWP","No")++
1`(243,880,49,"OPEN","No")++
1`(244,672,43,"BWP","No")++
1`(245,822,48,"BWP","No")++
1`(246,560,53,"BWP","No")++
1`(247,507,36,"BWP","No")++
1`(248,859,52,"BWP","Yes")++
1`(249,835,66,"BWP","No")++
1`(250,624,2,"OPEN","No")++
1`(251,712,54,"OPEN","No")++
1`(252,716,44,"OPEN","No")++
1`(253,577,50,"BWP","No")++
1`(254,673,50,"OPEN","No")++
1`(255,536,73,"BWP","No")++
1`(256,814,49,"BWP","No")++
1`(257,668,48,"BWP","No")++
1`(258,767,54,"OPEN","No")++
1`(259,570,40,"BWP","No")++
1`(260,788,57,"OPEN","No")++
1`(261,798,17,"BWP","No")++
1`(262,700,52,"BWP","No")++
1`(263,641,56,"BWP","No")++
1`(264,624,2,"OPEN","No")++
1`(265,761,49,"OPEN","No")++
1`(266,504,50,"BWP","No")++
1`(267,795,49,"OPEN","No")++
1`(268,647,41,"BWP","No")++
1`(269,599,46,"BWP","No")++
1`(270,728,52,"OPEN","No")++
1`(271,570,46,"BWP","No")++
1`(272,700,40,"BWP","No")++
1`(273,722,46,"OPEN","No")++
1`(274,667,54,"OPEN","No")++
1`(275,813,48,"BWP","No")++
1`(276,702,57,"BWP","No")++
1`(277,571,45,"BWP","No")++
1`(278,725,54,"OPEN","No")++
1`(279,725,60,"BWP","No")++
1`(280,800,61,"BWP","No")++
1`(281,781,49,"BWP","No")++
1`(282,664,50,"OPEN","No")++
1`(283,731,60,"BWP","No")++
1`(284,784,53,"OPEN","No")++
1`(285,762,55,"BWP","No")++
1`(286,817,61,"BWP","No")++
1`(287,570,50,"BWP","No")++
1`(288,814,49,"BWP","No")++
1`(289,770,50,"BWP","No")++
1`(290,667,62,"OPEN","No")++
1`(291,816,62,"OPEN","No")++
1`(292,766,40,"BWP","No")++
1`(293,758,56,"BWP","No")++
1`(294,561,50,"OPEN","No")++
1`(295,841,46,"OPEN","No")++
1`(296,793,60,"BWP","No")++
1`(297,737,49,"OPEN","No")++
1`(298,904,73,"BWP","Yes")++
